date,close
1999-12-31,14.77
2000-01-31,14.13
2000-02-29,14.46
2000-03-31,15.31
2000-04-28,14.54
2000-05-31,14.05
2000-06-30,14.67
2000-07-31,14.38
2000-08-31,15.43
2000-09-29,14.72
2000-10-31,14.42
2000-11-30,13.0
2000-12-29,13.02
2001-01-31,13.5
2001-02-28,12.22
2001-03-30,11.39
2001-04-30,12.33
2001-05-31,12.45
2001-06-29,12.25
2001-07-31,12.04
2001-08-31,11.32
2001-09-28,10.3
2001-10-31,10.56
2001-11-30,11.37
2001-12-31,11.44
2002-01-31,11.29
2002-02-28,11.05
2002-03-28,11.54
2002-04-30,10.97
2002-05-31,10.84
2002-06-28,10.06
2002-07-31,9.26
2002-08-30,9.31
2002-09-30,8.37
2002-10-31,9.01
2002-11-29,9.56
2002-12-31,8.91
2003-01-31,8.68
2003-02-28,8.53
2003-03-31,8.62
2003-04-30,9.33
2003-05-30,9.89
2003-06-30,10.03
2003-07-31,10.27
2003-08-29,10.52
2003-09-30,10.39
2003-10-31,11.02
2003-11-28,11.17
2003-12-31,11.55
2004-01-30,11.8
2004-02-27,11.97
2004-03-31,11.84
2004-04-30,11.58
2004-05-28,11.74
2004-06-30,11.98
2004-07-30,11.52
2004-08-31,11.56
2004-09-30,11.76
2004-10-29,11.96
2004-11-30,12.51
2004-12-31,12.8
2005-01-31,12.45
2005-02-28,12.72
2005-03-31,12.5
2005-04-29,12.21
2005-05-31,12.69
2005-06-30,12.79
2005-07-29,13.33
2005-08-31,13.2
2005-09-30,13.29
2005-10-31,13.06
2005-11-30,13.59
2005-12-30,13.42
2006-01-31,13.89
2006-02-28,13.89
2006-03-31,14.15
2006-04-28,14.29
2006-05-31,13.85
2006-06-30,13.87
2006-07-31,13.82
2006-08-31,14.14
2006-09-29,14.46
2006-10-31,14.99
2006-11-30,15.34
2006-12-29,15.3
2007-01-31,15.61
2007-02-28,15.34
2007-03-30,15.51
2007-04-30,16.12
2007-05-31,16.72
2007-06-29,16.44
2007-07-31,15.88
2007-08-31,16.1
2007-09-28,16.68
2007-10-31,16.98
2007-11-30,16.21
2007-12-31,15.85
2008-01-31,14.89
2008-02-29,14.44
2008-03-31,14.36
2008-04-30,15.07
2008-05-30,15.36
2008-06-30,14.08
2008-07-31,13.99
2008-08-29,14.21
2008-09-30,12.91
2008-10-31,10.64
2008-11-28,9.78
2008-12-31,9.71
2009-01-30,8.9
2009-02-27,7.97
2009-03-31,8.66
2009-04-30,9.59
2009-05-29,10.1
2009-06-30,10.13
2009-07-31,10.93
2009-08-31,11.33
2009-09-30,11.81
2009-10-30,11.51
2009-11-30,12.16
2009-12-31,12.31
2010-01-29,11.88
2010-02-26,12.27
2010-03-31,13.04
2010-04-30,13.33
2010-05-28,12.26
2010-06-30,11.57
2010-07-30,12.37
2010-08-31,11.78
2010-09-30,12.89
2010-10-29,13.39
2010-11-30,13.47
2010-12-31,14.18
2011-01-31,14.5
2011-02-28,15.03
2011-03-31,15.07
2011-04-29,15.5
2011-05-31,15.31
2011-06-30,15.03
2011-07-29,14.7
2011-08-31,13.8
2011-09-30,12.72
2011-10-31,14.2
2011-11-30,14.15
2011-12-30,14.05
2012-01-31,14.75
2012-02-29,15.37
2012-03-30,15.84
2012-04-30,15.73
2012-05-31,14.76
2012-06-29,15.34
2012-07-31,15.5
2012-08-31,15.89
2012-09-28,16.3
2012-10-31,16.0
2012-11-30,16.14
2012-12-31,16.06
2013-01-31,16.95
2013-02-28,17.16
2013-03-28,17.83
2013-04-30,18.13
2013-05-31,18.58
2013-06-28,18.34
2013-07-31,19.36
2013-08-30,18.8
2013-09-30,19.51
2013-10-31,20.33
2013-11-29,20.92
2013-12-31,21.19
2014-01-31,20.52
2014-02-28,21.5
2014-03-31,21.6
2014-04-30,21.61
2014-05-30,22.09
2014-06-30,22.65
2014-07-31,22.2
2014-08-29,23.13
2014-09-30,22.62
2014-10-31,23.24
2014-11-28,23.8
2014-12-31,23.44
2015-01-30,22.78
2015-02-27,24.1
2015-03-31,23.85
2015-04-30,23.96
2015-05-29,24.29
2015-06-30,23.84
2015-07-31,24.21
2015-08-31,22.76
2015-09-30,22.11
2015-10-30,23.87
2015-11-30,24.01
2015-12-31,23.03
2016-01-29,21.72
2016-02-29,21.73
2016-03-31,23.26
2016-04-29,23.4
2016-05-31,23.82
2016-06-30,23.85
2016-07-29,24.8
2016-08-31,24.87
2016-09-30,24.91
2016-10-31,24.37
2016-11-30,25.46
2016-12-30,25.35
2017-01-31,25.85
2017-02-28,26.79
2017-03-31,26.81
2017-04-28,27.09
2017-05-31,27.37
2017-06-30,27.63
2017-07-31,28.14
2017-08-31,28.14
2017-09-29,28.83
2017-10-31,29.42
2017-11-30,30.34
2017-12-29,30.13
2018-01-31,31.73
2018-02-28,30.54
2018-03-29,29.93
2018-04-30,30.0
2018-05-31,30.81
2018-06-29,31.04
2018-07-31,32.07
2018-08-31,33.15
2018-09-28,33.19
2018-10-31,30.75
2018-11-30,31.38
2018-12-31,27.69
2019-01-31,30.08
2019-02-28,31.12
2019-03-29,31.57
2019-04-30,32.84
2019-05-31,30.71
2019-06-28,32.88
2019-07-31,33.34
2019-08-30,32.63
2019-09-30,33.23
2019-10-31,33.93
2019-11-29,35.2
2019-12-31,35.56
2020-01-31,35.48
2020-02-28,32.53
2020-03-31,28.06
2020-04-30,31.77
2020-05-29,33.43
2020-06-30,34.19
2020-07-31,36.12
2020-08-31,38.66
2020-09-30,37.22
2020-10-30,36.43
2020-11-30,40.81
2020-12-31,41.94
2021-01-29,41.75
2021-02-26,43.05
2021-03-31,44.55
2021-04-30,46.85
2021-05-28,47.06
2021-06-30,48.21
2021-07-30,49.08
2021-08-31,50.48
2021-09-30,48.21
2021-10-29,51.39
2021-11-30,50.64
2021-12-31,51.79
2022-01-31,48.7
2022-02-16,48.53
