date,close
2007-03-30,9.94
2007-04-30,9.95
2007-05-31,9.82
2007-06-29,9.75
2007-07-31,9.8
2007-08-31,9.88
2007-09-28,9.91
2007-10-31,9.96
2007-11-30,10.12
2007-12-31,10.1
2008-01-31,10.25
2008-02-29,10.24
2008-03-31,10.24
2008-04-30,10.16
2008-05-30,10.03
2008-06-30,9.99
2008-07-31,9.94
2008-08-29,10.0
2008-09-30,9.85
2008-10-31,9.62
2008-11-28,9.94
2008-12-31,10.24
2009-01-30,10.12
2009-02-27,10.04
2009-03-31,10.14
2009-04-30,10.13
2009-05-29,10.15
2009-06-30,10.16
2009-07-31,10.29
2009-08-31,10.35
2009-09-30,10.43
2009-10-30,10.44
2009-11-30,10.54
2009-12-31,10.31
2010-01-29,10.44
2010-02-26,10.44
2010-03-31,10.39
2010-04-30,10.46
2010-05-28,10.53
2010-06-30,10.67
2010-07-30,10.75
2010-08-31,10.85
2010-09-30,10.83
2010-10-29,10.83
2010-11-30,10.75
2010-12-31,10.52
2011-01-31,10.5
2011-02-28,10.49
2011-03-31,10.46
2011-04-29,10.57
2011-05-31,10.68
2011-06-30,10.61
2011-07-29,10.74
2011-08-31,10.89
2011-09-30,10.94
2011-10-31,10.92
2011-11-30,10.89
2011-12-30,10.91
2012-01-31,10.98
2012-02-29,10.95
2012-03-30,10.86
2012-04-30,10.96
2012-05-31,11.03
2012-06-29,11.01
2012-07-31,11.14
2012-08-31,11.12
2012-09-28,11.11
2012-10-31,11.1
2012-11-30,11.1
2012-12-31,10.96
2013-01-31,10.86
2013-02-28,10.89
2013-03-28,10.87
2013-04-30,10.95
2013-05-31,10.73
2013-06-28,10.54
2013-07-31,10.52
2013-08-30,10.45
2013-09-30,10.52
2013-10-31,10.58
2013-11-29,10.52
2013-12-31,10.42
2014-01-31,10.55
2014-02-28,10.59
2014-03-31,10.54
2014-04-30,10.6
2014-05-30,10.7
2014-06-30,10.68
2014-07-31,10.63
2014-08-29,10.73
2014-09-30,10.63
2014-10-31,10.71
2014-11-28,10.76
2014-12-31,10.74
2015-01-30,10.94
2015-02-27,10.81
2015-03-31,10.84
2015-04-30,10.78
2015-05-29,10.73
2015-06-30,10.6
2015-07-31,10.64
2015-08-31,10.61
2015-09-30,10.66
2015-10-30,10.64
2015-11-30,10.58
2015-12-31,10.5
2016-01-29,10.62
2016-02-29,10.67
2016-03-31,10.74
2016-04-29,10.76
2016-05-31,10.74
2016-06-30,10.91
2016-07-29,10.95
2016-08-31,10.91
2016-09-30,10.88
2016-10-31,10.77
2016-11-30,10.48
2016-12-30,10.46
2017-01-31,10.46
2017-02-28,10.51
2017-03-31,10.47
2017-04-28,10.53
2017-05-31,10.59
2017-06-30,10.55
2017-07-31,10.58
2017-08-31,10.65
2017-09-29,10.57
2017-10-31,10.55
2017-11-30,10.51
2017-12-29,10.54
2018-01-31,10.39
2018-02-28,10.27
2018-03-29,10.31
2018-04-30,10.21
2018-05-31,10.26
2018-06-29,10.22
2018-07-31,10.19
2018-08-31,10.23
2018-09-28,10.14
2018-10-31,10.04
2018-11-30,10.07
2018-12-31,10.23
2019-01-31,10.31
2019-02-28,10.28
2019-03-29,10.45
2019-04-30,10.43
2019-05-31,10.59
2019-06-28,10.7
2019-07-31,10.7
2019-08-30,10.95
2019-09-30,10.86
2019-10-31,10.87
2019-11-29,10.84
2019-12-31,10.77
2020-01-31,10.96
2020-02-28,11.13
2020-03-31,11.05
2020-04-30,11.21
2020-05-29,11.24
2020-06-30,11.28
2020-07-31,11.42
2020-08-31,11.31
2020-09-30,11.28
2020-10-30,11.21
2020-11-30,11.3
2020-12-31,11.19
2021-01-29,11.09
2021-02-26,10.88
2021-03-31,10.75
2021-04-30,10.82
2021-05-28,10.82
2021-06-30,10.89
2021-07-30,10.99
2021-08-31,10.95
2021-09-30,10.84
2021-10-29,10.82
2021-11-30,10.83
2021-12-31,10.73
2022-01-31,10.48
2022-02-22,10.3
