date,close
2009-12-31,25.78
2010-01-29,24.327
2010-02-26,24.58
2010-03-31,26.15
2010-04-30,25.57
2010-05-28,22.81
2010-06-30,22.28
2010-07-30,24.77
2010-08-31,23.8
2010-09-30,26.23
2010-10-29,27.12
2010-11-30,26.006
2010-12-31,27.69
2011-01-31,28.3
2011-02-28,29.23
2011-03-31,28.81
2011-04-29,30.45
2011-05-31,29.6
2011-06-30,29.236
2011-07-29,28.45
2011-08-31,26.01
2011-09-30,23.05
2011-10-31,25.45
2011-11-30,24.85
2011-12-30,23.43
2012-01-31,24.84
2012-02-29,26.06
2012-03-30,26.04
2012-04-30,25.574
2012-05-31,22.71
2012-06-29,24.17
2012-07-31,24.21
2012-08-31,25.1
2012-09-28,25.82
2012-10-31,26.16
2012-11-30,26.66
2012-12-31,27.11
2013-01-31,27.82
2013-02-28,27.54
2013-03-28,27.84
2013-04-30,29.03
2013-05-31,28.17
2013-06-28,27.24
2013-07-31,28.83
2013-08-30,28.31
2013-09-30,30.39
2013-10-31,31.35
2013-11-29,31.58
2013-12-31,31.53
2014-01-31,30.04
2014-02-28,31.53
2014-03-31,31.5
2014-04-30,31.98
2014-05-30,32.51
2014-06-30,32.98
2014-07-31,32.29
2014-08-29,32.41
2014-09-30,31.02
2014-10-31,30.89
2014-11-28,30.88
2014-12-31,28.91
2015-01-30,28.93
2015-02-27,30.63
2015-03-31,30.23
2015-04-30,31.45
2015-05-29,31.35
2015-06-30,30.47
2015-07-31,30.73
2015-08-31,28.61
2015-09-30,27.37
2015-10-30,29.17
2015-11-30,28.89
2015-12-31,27.56
2016-01-29,26.07
2016-02-29,25.3
2016-03-31,27.11
2016-04-29,27.75
2016-05-31,27.65
2016-06-30,27.11
2016-07-29,28.21
2016-08-31,28.38
2016-09-30,28.79
2016-10-31,28.15
2016-11-30,27.72
2016-12-30,27.68
2017-01-31,28.69
2017-02-28,28.97
2017-03-31,29.87
2017-04-28,30.51
2017-05-31,31.57
2017-06-30,31.78
2017-07-31,32.69
2017-08-31,32.65
2017-09-29,33.47
2017-10-31,34.08
2017-11-30,34.34
2017-12-29,34.07
2018-01-31,35.72
2018-02-28,33.82
2018-03-29,33.71
2018-04-30,34.19
2018-05-31,33.61
2018-06-29,33.05
2018-07-31,33.88
2018-08-31,33.24
2018-09-28,33.53
2018-10-31,30.71
2018-11-30,30.87
2018-12-31,28.35
2019-01-31,30.39
2019-02-28,31.12
2019-03-29,31.31
2019-04-30,32.21
2019-05-31,30.53
2019-06-28,32.09
2019-07-31,31.46
2019-08-30,30.87
2019-09-30,31.86
2019-10-31,32.86
2019-11-29,33.27
2019-12-31,33.63
2020-01-31,32.67
2020-02-28,30.26
2020-03-31,25.84
2020-04-30,27.45
2020-05-29,28.92
2020-06-30,29.75
2020-07-31,30.47
2020-08-31,31.97
2020-09-30,31.4
2020-10-30,30.32
2020-11-30,34.62
2020-12-31,36.01
2021-01-29,35.74
2021-02-26,36.62
2021-03-31,37.62
2021-04-30,38.74
2021-05-28,40.13
2021-06-30,39.45
2021-07-30,39.58
2021-08-31,40.05
2021-09-30,38.7
2021-10-29,39.96
2021-11-30,38.18
2021-12-31,38.87
2022-01-31,37.54
2022-02-11,37.55
