date,close
2011-02-28,51.04
2011-03-31,50.91
2011-04-29,53.55
2011-05-31,51.94
2011-06-30,51.31
2011-07-29,50.41
2011-08-31,46.15
2011-09-30,40.31
2011-10-31,44.44
2011-11-30,43.5
2011-12-30,40.9
2012-01-31,43.9
2012-02-29,45.9
2012-03-30,45.6468
2012-04-30,44.7
2012-05-31,39.86
2012-06-29,42.24
2012-07-31,42.37
2012-08-31,43.47
2012-09-28,44.21
2012-10-31,44.57
2012-11-30,45.49
2012-12-31,47.07
2013-01-31,48.2
2013-02-28,47.65
2013-03-28,47.97
2013-04-30,49.65
2013-05-31,48.0101
2013-06-28,45.68
2013-07-31,47.79
2013-08-30,46.86
2013-09-30,50.15
2013-10-31,51.99
2013-11-29,52.06
2013-12-31,52.38
2014-01-31,49.55
2014-02-28,52.32
2014-03-31,52.2
2014-04-30,52.86
2014-05-30,53.88
2014-06-30,54.29
2014-07-31,53.35
2014-08-29,53.97
2014-09-30,51.0
2014-10-31,50.96
2014-11-28,50.7
2014-12-31,48.34
2015-01-30,48.47
2015-02-27,51.27
2015-03-31,50.35
2015-04-30,52.77
2015-05-29,52.29
2015-06-30,50.33
2015-07-31,50.05
2015-08-31,46.33
2015-09-30,44.32
2015-10-30,47.09
2015-11-30,46.47
2015-12-31,45.11
2016-01-29,42.65
2016-02-29,41.6
2016-03-31,44.92
2016-04-29,45.89
2016-05-31,45.44
2016-06-30,44.48
2016-07-29,46.49
2016-08-31,46.7
2016-09-30,47.21
2016-10-31,46.31
2016-11-30,45.38
2016-12-30,45.88
2017-01-31,47.75
2017-02-28,48.39
2017-03-31,49.68
2017-04-28,50.7
2017-05-31,52.2
2017-06-30,51.97
2017-07-31,53.72
2017-08-31,54.01
2017-09-29,54.73
2017-10-31,55.84
2017-11-30,56.19
2017-12-29,56.81
2018-01-31,60.06
2018-02-28,56.91
2018-03-29,56.55
2018-04-30,56.81
2018-05-31,55.88
2018-06-29,54.1
2018-07-31,55.48
2018-08-31,54.15
2018-09-28,54.0
2018-10-31,49.38
2018-11-30,50.21
2018-12-31,47.22
2019-01-31,50.84
2019-02-28,51.67
2019-03-29,51.9
2019-04-30,53.34
2019-05-31,50.45
2019-06-28,52.75
2019-07-31,51.7
2019-08-30,50.58
2019-09-30,51.66
2019-10-31,53.43
2019-11-29,53.96
2019-12-31,55.69
2020-01-31,53.8
2020-02-28,50.25
2020-03-31,41.96
2020-04-30,45.15
2020-05-29,47.41
2020-06-30,49.17
2020-07-31,51.21
2020-08-31,53.48
2020-09-30,52.17
2020-10-30,50.97
2020-11-30,57.4
2020-12-31,60.16
2021-01-29,60.31
2021-02-26,61.7
2021-03-31,62.7
2021-04-30,64.44
2021-05-28,66.42
2021-06-30,65.68
2021-07-30,64.94
2021-08-31,65.89
2021-09-30,63.26
2021-10-29,65.08
2021-11-30,62.31
2021-12-31,63.57
2022-01-31,61.77
2022-02-02,62.62
