date,close,adjusted close,dividend
2005-04-29,9.61,5.8217,0.0
2005-05-31,9.55,5.7853,0.0
2005-06-30,9.67,5.858,0.0
2005-07-29,9.96,6.0337,0.0
2005-08-31,10.32,6.2518,0.0
2005-09-30,10.67,6.4638,0.0
2005-10-31,10.38,6.2881,0.0
2005-11-30,10.59,6.4153,0.0
2005-12-30,11.04,6.7521,0.1052
2006-01-31,11.68,7.1435,0.0
2006-02-28,11.61,7.1007,0.0
2006-03-31,12.04,7.3637,0.0
2006-04-28,12.63,7.7245,0.0
2006-05-31,12.08,7.3881,0.0
2006-06-30,12.11,7.4065,0.0
2006-07-31,12.23,7.4799,0.0
2006-08-31,12.56,7.6817,0.0
2006-09-29,12.59,7.7001,0.0
2006-10-31,13.07,7.9936,0.0
2006-11-30,13.44,8.2199,0.0
2006-12-29,13.37,8.4911,0.5092
2007-01-31,13.52,8.5864,0.0
2007-02-28,13.56,8.6118,0.0
2007-03-30,13.92,8.8404,0.0
2007-04-30,14.4,9.1453,0.0
2007-05-31,14.76,9.3739,0.0
2007-06-29,14.8,9.3993,0.0
2007-07-31,14.42,9.158,0.0
2007-08-31,14.32,9.0945,0.0
2007-09-28,15.14,9.6152,0.0
2007-10-31,15.77,10.0153,0.0
2007-11-30,15.14,9.6152,0.0
2007-12-31,14.25,9.3758,0.4987
2008-01-31,13.09,8.6126,0.0
2008-02-29,13.01,8.56,0.0
2008-03-31,13.02,8.5665,0.0
2008-04-30,13.75,9.0469,0.0
2008-05-30,13.9,9.1455,0.0
2008-06-30,12.71,8.3626,0.0
2008-07-31,12.26,8.0665,0.0
2008-08-29,11.74,7.7244,0.0
2008-09-30,10.28,6.7638,0.0
2008-10-31,8.17,5.3755,0.0
2008-11-28,7.66,5.0399,0.0
2008-12-31,7.89,5.398,0.3039
2009-01-30,6.94,4.7481,0.0
2009-02-27,6.24,4.2691,0.0
2009-03-31,6.7,4.5839,0.0
2009-04-30,7.5,5.1312,0.0
2009-05-29,8.5,5.8153,0.0
2009-06-30,8.4,5.7469,0.0
2009-07-31,9.22,6.3079,0.0
2009-08-31,9.64,6.5953,0.0
2009-09-30,10.02,6.8553,0.0
2009-10-30,9.79,6.6979,0.0
2009-11-30,10.11,6.9168,0.0
2009-12-31,9.98,6.9627,0.1941
2010-01-29,9.51,6.6348,0.0
2010-02-26,9.51,6.6348,0.0
2010-03-31,10.09,7.0395,0.0
2010-04-30,9.86,6.879,0.0
2010-05-28,8.74,6.0976,0.0
2010-06-30,8.59,5.993,0.0
2010-07-30,9.52,6.6418,0.0
2010-08-31,9.18,6.4046,0.0
2010-09-30,10.1,7.0465,0.0
2010-10-29,10.48,7.3116,0.0
2010-11-30,9.94,6.9348,0.0
2010-12-31,10.53,7.4915,0.2065
2011-01-31,10.79,7.6765,0.0
2011-02-28,11.17,7.9468,0.0
2011-03-31,10.88,7.7405,0.0
2011-04-29,11.57,8.2314,0.0
2011-05-31,11.24,7.9966,0.0
2011-06-30,11.1,7.897,0.0
2011-07-29,10.86,7.7263,0.0
2011-08-31,9.89,7.0362,0.0
2011-09-30,8.84,6.2891,0.0
2011-10-31,9.68,6.8868,0.0
2011-11-30,9.43,6.7089,0.0
2011-12-30,8.93,6.5463,0.2609
2012-01-31,9.46,6.9349,0.0
2012-02-29,9.93,7.2794,0.0
2012-03-30,9.96,7.3014,0.0
2012-04-30,9.73,7.1328,0.0
2012-05-31,8.65,6.3411,0.0
2012-06-29,9.27,6.7956,0.0
2012-07-31,9.29,6.8102,0.0
2012-08-31,9.59,7.0302,0.0
2012-09-28,9.87,7.2354,0.0
2012-10-31,9.97,7.3087,0.0
2012-11-30,10.2,7.4773,0.0
2012-12-31,10.34,7.7693,0.2577
