date,close
2000-11-30,91.94
2000-12-29,92.42
2001-01-31,95.28
2001-02-28,88.17
2001-03-30,82.85
2001-04-30,88.5
2001-05-31,89.7
2001-06-29,87.95
2001-07-31,86.6
2001-08-31,81.49
2001-09-28,74.88
2001-10-31,76.04
2001-11-30,81.52
2001-12-31,81.93
2002-01-31,80.88
2002-02-28,79.95
2002-03-28,82.53
2002-04-30,77.61
2002-05-31,76.96
2002-06-28,71.76
2002-07-31,66.33
2002-08-30,66.85
2002-09-30,59.3
2002-10-31,64.36
2002-11-29,67.74
2002-12-31,63.36
2003-01-31,61.67
2003-02-28,60.47
2003-03-31,61.13
2003-04-30,66.07
2003-05-30,69.3
2003-06-30,70.0
2003-07-31,71.35
2003-08-29,72.28
2003-09-30,71.39
2003-10-31,75.33
2003-11-28,75.75
2003-12-31,79.2
2004-01-30,80.52
2004-02-27,81.98
2004-03-31,80.15
2004-04-30,79.13
2004-05-28,79.83
2004-06-30,80.99
2004-07-30,78.31
2004-08-31,78.61
2004-09-30,79.05
2004-10-29,80.03
2004-11-30,83.5
2004-12-31,85.94
2005-01-31,83.91
2005-02-28,86.0
2005-03-31,84.32
2005-04-29,82.09
2005-05-31,85.23
2005-06-30,85.75
2005-07-29,89.0
2005-08-31,87.61
2005-09-30,88.36
2005-10-31,86.93
2005-11-30,90.38
2005-12-30,90.16
2006-01-31,93.06
2006-02-28,92.97
2006-03-31,94.2
2006-04-28,94.91
2006-05-31,91.94
2006-06-30,91.9
2006-07-31,91.66
2006-08-31,93.92
2006-09-29,95.72
2006-10-31,98.96
2006-11-30,101.25
2006-12-29,101.83
2007-01-31,103.77
2007-02-28,101.89
2007-03-30,102.64
2007-04-30,106.84
2007-05-31,110.62
2007-06-29,108.49
2007-07-31,104.9
2007-08-31,106.35
2007-09-28,109.44
2007-10-31,111.28
2007-11-30,106.69
2007-12-31,105.45
2008-01-31,99.87
2008-02-29,96.69
2008-03-31,95.32
2008-04-30,100.29
2008-05-30,102.1
2008-06-30,93.86
2008-07-31,92.57
2008-08-29,94.07
2008-09-30,89.25
2008-10-31,70.25
2008-11-28,64.34
2008-12-31,65.34
2009-01-30,60.0
2009-02-27,53.98
2009-03-31,58.24
2009-04-30,64.07
2009-05-29,67.42
2009-06-30,67.32
2009-07-31,72.53
2009-08-31,75.14
2009-09-30,77.7
2009-10-30,75.9
2009-11-30,80.22
2009-12-31,81.95
2010-01-29,79.33
2010-02-26,82.26
2010-03-31,87.29
2010-04-30,88.79
2010-05-28,81.74
2010-06-30,76.75
2010-07-30,81.99
2010-08-31,78.15
2010-09-30,85.13
2010-10-29,88.43
2010-11-30,88.89
2010-12-31,94.54
2011-01-31,96.42
2011-02-28,99.72
2011-03-31,99.84
2011-04-29,102.6
2011-05-31,101.1
2011-06-30,99.13
2011-07-29,96.84
2011-08-31,91.24
2011-09-30,84.18
2011-10-31,93.63
2011-11-30,93.4
2011-12-30,93.54
2012-01-31,98.4
2012-02-29,102.21
2012-03-30,105.15
2012-04-30,104.38
2012-05-31,98.16
2012-06-29,101.4
2012-07-31,102.83
2012-08-31,105.03
2012-09-28,107.12
2012-10-31,105.16
2012-11-30,105.82
2012-12-31,106.26
2013-01-31,112.61
2013-02-28,113.65
2013-03-28,117.6
2013-04-30,119.5
2013-05-31,122.44
2013-06-28,120.15
2013-07-31,126.48
2013-08-30,123.52
2013-09-30,127.06
2013-10-31,132.98
2013-11-29,136.47
2013-12-31,139.37
2014-01-31,135.17
2014-02-28,141.26
2014-03-31,140.13
2014-04-30,141.86
2014-05-30,144.575
2014-06-30,147.85
2014-07-31,145.0245
2014-08-29,150.815
2014-09-30,147.845
2014-10-31,150.97
2014-11-28,155.1999
2014-12-31,154.719
2015-01-30,149.6999
2015-02-27,157.86
2015-03-31,155.76
2015-04-30,156.4199
2015-05-29,158.65
2015-06-30,155.32
2015-07-31,157.65
2015-08-31,148.34
2015-09-30,142.275
2015-10-30,154.636
2015-11-30,155.28
2015-12-31,152.175
2016-01-29,142.7064
2016-02-29,143.832
2016-03-31,152.74
2016-04-29,152.31
2016-05-31,155.5821
2016-06-30,155.0901
2016-07-29,161.7061
2016-08-31,161.6315
2016-09-30,161.9099
2016-10-31,158.1517
2016-11-30,165.21
2016-12-30,167.3761
2017-01-31,170.5111
2017-02-28,176.72
2017-03-31,176.28
2017-04-28,178.03
2017-05-31,179.82
2017-06-30,180.81
2017-07-31,183.87
2017-08-31,184.18
2017-09-29,187.9
2017-10-13,190.27
