date,close
2012-11-30,49.37
2012-12-31,51.908
2013-01-31,52.74
2013-02-28,52.07
2013-03-28,52.3999
2013-04-30,54.25
2013-05-31,52.5866
2013-06-28,49.85
2013-07-31,52.31
2013-08-30,51.21
2013-09-30,55.1
2013-10-31,56.89
2013-11-29,57.29
2013-12-31,57.65
2014-01-31,54.77
2014-02-28,57.5656
2014-03-31,57.8
2014-04-30,58.58
2014-05-30,59.68
2014-06-30,59.64
2014-07-31,58.6
2014-08-29,59.33
2014-09-30,56.27
2014-10-31,55.93
2014-11-28,55.82
2014-12-31,53.27
2015-01-30,53.05
2015-02-27,56.1
2015-03-31,55.4
2015-04-30,57.86
2015-05-29,57.55
2015-06-30,55.11
2015-07-31,54.79
2015-08-31,50.82
2015-09-30,48.84
2015-10-30,51.87
2015-11-30,51.27
2015-12-31,49.48
2016-01-29,46.7
2016-02-29,45.8
2016-03-31,49.44
2016-04-29,50.65
2016-05-31,50.12
2016-06-30,48.96
2016-07-29,50.99
2016-08-31,51.29
2016-09-30,52.22
2016-10-31,51.28
2016-11-30,50.11
2016-12-30,50.49
2017-01-31,52.56
2017-02-28,53.32
2017-03-31,54.75
2017-04-28,56.04
2017-05-31,57.62
2017-06-30,57.36
2017-07-31,59.4
2017-08-31,59.81
2017-09-29,60.98
2017-10-31,62.19
2017-11-30,62.55
2017-12-29,63.08
2018-01-31,66.6
2018-02-28,63.25
2018-03-29,63.04
2018-04-30,63.32
2018-05-31,62.33
2018-06-29,60.13
2018-07-31,61.56
2018-08-31,60.18
2018-09-28,60.31
2018-10-31,55.28
2018-11-30,55.94
2018-12-31,52.53
2019-01-31,56.62
2019-02-28,57.5
2019-03-29,58.07
2019-04-30,59.64
2019-05-31,56.4
2019-06-28,58.64
2019-07-31,57.6
2019-08-30,56.28
2019-09-30,57.76
2019-10-31,59.58
2019-11-29,60.28
2019-12-31,61.9
2020-01-31,59.93
2020-02-28,55.74
2020-03-31,47.01
2020-04-30,50.35
2020-05-29,52.8
2020-06-30,54.52
2020-07-31,56.82
2020-08-31,59.37
2020-09-30,58.34
2020-10-30,57.1
2020-11-30,64.21
2020-12-31,67.19
2021-01-29,67.31
2021-02-26,68.92
2021-03-31,70.28
2021-04-30,72.27
2021-05-28,74.41
2021-06-30,73.3
2021-07-30,72.44
2021-08-31,73.55
2021-09-30,71.0
2021-10-29,73.07
2021-11-30,69.85
2021-12-31,70.94
2022-01-31,68.9
2022-02-23,67.08
