date,close
2006-05-31,9.79
2006-06-30,9.8
2006-07-31,9.79
2006-08-31,10.03
2006-09-29,10.25
2006-10-31,10.62
2006-11-30,10.84
2006-12-29,10.7
2007-01-31,10.9
2007-02-28,10.73
2007-03-30,10.84
2007-04-30,11.27
2007-05-31,11.68
2007-06-29,11.46
2007-07-31,11.07
2007-08-31,11.23
2007-09-28,11.63
2007-10-31,11.84
2007-11-30,11.31
2007-12-31,10.88
2008-01-31,10.22
2008-02-29,9.9
2008-03-31,9.84
2008-04-30,10.33
2008-05-30,10.54
2008-06-30,9.67
2008-07-31,9.6
2008-08-29,9.75
2008-09-30,8.83
2008-10-31,7.27
2008-11-28,6.69
2008-12-31,6.68
2009-01-30,6.12
2009-02-27,5.48
2009-03-31,5.96
2009-04-30,6.59
2009-05-29,6.94
2009-06-30,6.96
2009-07-31,7.5
2009-08-31,7.77
2009-09-30,8.09
2009-10-30,7.88
2009-11-30,8.33
2009-12-31,8.44
2010-01-29,8.14
2010-02-26,8.41
2010-03-31,8.94
2010-04-30,9.13
2010-05-28,8.41
2010-06-30,7.92
2010-07-30,8.47
2010-08-31,8.07
2010-09-30,8.83
2010-10-29,9.17
2010-11-30,9.22
2010-12-31,9.7
2011-01-31,9.91
2011-02-28,10.27
2011-03-31,10.31
2011-04-29,10.62
2011-05-31,10.49
2011-06-30,10.3
2011-07-29,10.06
2011-08-31,9.46
2011-09-30,8.73
2011-10-31,9.72
2011-11-30,9.7
2011-12-30,9.66
2012-01-31,10.15
2012-02-29,10.57
2012-03-30,10.89
2012-04-30,10.82
2012-05-31,10.15
2012-06-29,10.54
2012-07-31,10.65
2012-08-31,10.91
2012-09-28,11.19
2012-10-31,10.99
2012-11-30,11.07
2012-12-31,10.99
2013-01-31,11.59
2013-02-28,11.74
2013-03-28,12.2
2013-04-30,12.39
2013-05-31,12.68
2013-06-28,12.51
2013-07-31,13.19
2013-08-30,12.82
2013-09-30,13.29
2013-10-31,13.85
2013-11-29,14.25
2013-12-31,14.37
2014-01-31,13.91
2014-02-28,14.57
2014-03-31,14.64
2014-04-30,14.65
2014-05-30,14.97
2014-06-30,15.34
2014-07-31,15.03
2014-08-29,15.66
2014-09-30,15.33
2014-10-31,15.75
2014-11-28,16.12
2014-12-31,15.79
2015-01-30,15.34
2015-02-27,16.23
2015-03-31,16.06
2015-04-30,16.13
2015-05-29,16.35
2015-06-30,16.07
2015-07-31,16.33
2015-08-31,15.34
2015-09-30,14.89
2015-10-30,16.06
2015-11-30,16.15
2015-12-31,15.35
2016-01-29,14.48
2016-02-29,14.47
2016-03-31,15.49
2016-04-29,15.58
2016-05-31,15.86
2016-06-30,15.88
2016-07-29,16.51
2016-08-31,16.55
2016-09-30,16.57
2016-10-31,16.21
2016-11-30,16.93
2016-12-30,16.9
2017-01-31,17.21
2017-02-28,17.85
2017-03-31,17.85
2017-04-28,18.04
2017-05-31,18.22
2017-06-30,18.38
2017-07-31,18.72
2017-08-31,18.75
2017-09-29,19.21
2017-10-31,19.62
2017-11-30,20.21
2017-12-29,20.02
2018-01-31,21.07
2018-02-28,20.29
2018-03-29,19.88
2018-04-30,19.95
2018-05-31,20.5
2018-06-29,20.63
2018-07-31,21.31
2018-08-31,22.05
2018-09-28,22.08
2018-10-31,20.45
2018-11-30,20.86
2018-12-31,18.55
2019-01-31,20.14
2019-02-28,20.84
2019-03-29,21.13
2019-04-30,21.97
2019-05-31,20.54
2019-06-28,21.98
2019-07-31,22.3
2019-08-30,21.84
2019-09-30,22.22
2019-10-31,22.69
2019-11-29,23.54
2019-12-31,23.8
2020-01-31,23.76
2020-02-28,21.82
2020-03-31,18.81
2020-04-30,21.3
2020-05-29,22.43
2020-06-30,22.93
2020-07-31,24.23
2020-08-31,25.98
2020-09-30,25.02
2020-10-30,24.48
2020-11-30,27.45
2020-12-31,28.33
2021-01-29,28.2
2021-02-26,29.08
2021-03-31,30.11
2021-04-30,31.66
2021-05-28,31.79
2021-06-30,32.57
2021-07-30,33.11
2021-08-31,34.04
2021-09-30,32.51
2021-10-29,34.7
2021-11-30,34.16
2021-12-31,34.86
2022-01-31,32.83
2022-02-22,31.37
