date,close
2007-06-29,52.13
2007-07-31,52.21
2007-08-31,52.96
2007-09-28,52.98
2007-10-31,53.45
2007-11-30,54.13
2007-12-31,53.72
2008-01-31,54.75
2008-02-29,54.77
2008-03-31,54.39
2008-04-30,54.25
2008-05-30,53.47
2008-06-30,53.35
2008-07-31,53.43
2008-08-29,53.33
2008-09-30,52.21
2008-10-31,52.36
2008-11-28,53.684
2008-12-31,55.636
2009-01-30,55.11
2009-02-27,54.156
2009-03-31,54.68
2009-04-30,54.56
2009-05-29,54.86
2009-06-30,54.75
2009-07-31,55.13
2009-08-31,55.65
2009-09-30,56.19
2009-10-30,55.95
2009-11-30,56.76
2009-12-31,54.69
2010-01-29,55.31
2010-02-26,55.25
2010-03-31,55.16
2010-04-30,55.35
2010-05-28,55.96
2010-06-30,56.62
2010-07-30,57.18
2010-08-31,57.71
2010-09-30,57.77
2010-10-29,57.64
2010-11-30,57.16
2010-12-31,55.56
2011-01-31,55.556
2011-02-28,55.59
2011-03-31,55.42
2011-04-29,56.31
2011-05-31,56.86
2011-06-30,56.39
2011-07-29,57.25
2011-08-31,57.91
2011-09-30,58.27
2011-10-31,58.2
2011-11-30,58.04
2011-12-30,57.898
2012-01-31,58.17
2012-02-29,58.27
2012-03-30,57.75
2012-04-30,58.3
2012-05-31,58.55
2012-06-29,58.64
2012-07-31,59.29
2012-08-31,59.18
2012-09-28,59.18
2012-10-31,59.16
2012-11-30,59.13
2012-12-31,58.77
2013-01-31,58.21
2013-02-28,58.52
2013-03-28,58.32
2013-04-30,58.88
2013-05-31,57.8
2013-06-28,56.87
2013-07-31,56.76
2013-08-30,56.22
2013-09-30,56.97
2013-10-31,57.18
2013-11-29,56.87
2013-12-31,56.3999
2014-01-31,57.07
2014-02-28,57.46
2014-03-31,57.11
2014-04-30,57.49
2014-05-30,58.07
2014-06-30,57.96
2014-07-31,57.57
2014-08-29,58.11
2014-09-30,57.7
2014-10-31,58.08
2014-11-28,58.39
2014-12-31,58.32
2015-01-30,59.52
2015-02-27,58.81
2015-03-31,58.96
2015-04-30,58.64
2015-05-29,58.19
2015-06-30,57.4
2015-07-31,57.84
2015-08-31,57.45
2015-09-30,57.81
2015-10-30,57.86
2015-11-30,57.37
2015-12-31,57.05
2016-01-29,57.67
2016-02-29,58.05
2016-03-31,58.55
2016-04-29,58.6
2016-05-31,58.52
2016-06-30,59.41
2016-07-29,59.7
2016-08-31,59.36
2016-09-30,59.25
2016-10-31,58.62
2016-11-30,57.06
2016-12-30,56.92
2017-01-31,57.03
2017-02-28,57.26
2017-03-31,57.12
2017-04-28,57.49
2017-05-31,57.8
2017-06-30,57.67
2017-07-31,57.75
2017-08-31,58.15
2017-09-29,57.71
2017-10-13,57.81
