date,close,adjusted close,dividend
1999-12-31,14.77,10.4975,0.12
2000-01-31,14.13,10.0426,0.0
2000-02-29,14.46,10.2771,0.0
2000-03-31,15.31,10.8813,0.0
2000-04-28,14.54,10.334,0.0
2000-05-31,14.05,9.9857,0.0
2000-06-30,14.67,10.4264,0.0
2000-07-31,14.38,10.2203,0.0
2000-08-31,15.43,10.9665,0.0
2000-09-29,14.72,10.4619,0.0
2000-10-31,14.42,10.2487,0.0
2000-11-30,13.0,9.2395,0.0
2000-12-29,13.02,9.385,0.19
2001-01-31,13.5,9.731,0.0
2001-02-28,12.22,8.8083,0.0
2001-03-30,11.39,8.2101,0.0
2001-04-30,12.33,8.8876,0.0
2001-05-31,12.45,8.9741,0.0
2001-06-29,12.25,8.83,0.0
2001-07-31,12.04,8.6786,0.0
2001-08-31,11.32,8.1596,0.0
2001-09-28,10.3,7.4244,0.0
2001-10-31,10.56,7.6118,0.0
2001-11-30,11.37,8.1957,0.0
2001-12-31,11.44,8.3338,0.12
2002-01-31,11.29,8.2245,0.0
2002-02-28,11.05,8.0497,0.0
2002-03-28,11.54,8.4066,0.0
2002-04-30,10.97,7.9914,0.0
2002-05-31,10.84,7.8967,0.0
2002-06-28,10.06,7.3285,0.0
2002-07-31,9.26,6.7457,0.0
2002-08-30,9.31,6.7821,0.0
2002-09-30,8.37,6.0973,0.0
2002-10-31,9.01,6.5636,0.0
2002-11-29,9.56,6.9642,0.0
2002-12-31,8.91,6.57,0.11
2003-01-31,8.68,6.4004,0.0
2003-02-28,8.53,6.2898,0.0
2003-03-31,8.62,6.3562,0.0
2003-04-30,9.33,6.8797,0.0
2003-05-30,9.89,7.2927,0.0
2003-06-30,10.03,7.3959,0.0
2003-07-31,10.27,7.5729,0.0
2003-08-29,10.52,7.7572,0.0
2003-09-30,10.39,7.6614,0.0
2003-10-31,11.02,8.1259,0.0
2003-11-28,11.17,8.2365,0.0
2003-12-31,11.55,8.6082,0.12
2004-01-30,11.8,8.7945,0.0
2004-02-27,11.97,8.9212,0.0
2004-03-31,11.84,8.8244,0.0
2004-04-30,11.58,8.6306,0.0
2004-05-28,11.74,8.7498,0.0
2004-06-30,11.98,8.9287,0.0
2004-07-30,11.52,8.5859,0.0
2004-08-31,11.56,8.6157,0.0
2004-09-30,11.76,8.7647,0.0
2004-10-29,11.96,8.9138,0.0
2004-11-30,12.51,9.3237,0.0
2004-12-31,12.8,9.6605,0.16
2005-01-31,12.45,9.3964,0.0
2005-02-28,12.72,9.6001,0.0
2005-03-31,12.5,9.4341,0.0
2005-04-29,12.21,9.2152,0.0
2005-05-31,12.69,9.5775,0.0
2005-06-30,12.79,9.653,0.0
2005-07-29,13.33,10.0605,0.0
2005-08-31,13.2,9.9624,0.0
2005-09-30,13.29,10.0303,0.0
2005-10-31,13.06,9.8567,0.0
2005-11-30,13.59,10.2567,0.0
2005-12-30,13.42,10.2623,0.18
2006-01-31,13.89,10.6217,0.0
2006-02-28,13.89,10.6217,0.0
2006-03-31,14.15,10.8205,0.0
2006-04-28,14.29,10.9276,0.0
2006-05-31,13.85,10.5911,0.0
2006-06-30,13.87,10.6064,0.0
2006-07-31,13.82,10.5682,0.0
2006-08-31,14.14,10.8129,0.0
2006-09-29,14.46,11.0576,0.0
2006-10-31,14.99,11.4629,0.0
2006-11-30,15.34,11.7305,0.0
2006-12-29,15.3,11.8523,0.2
2007-01-31,15.61,12.0924,0.0
2007-02-28,15.34,11.8833,0.0
2007-03-30,15.51,12.015,0.0
2007-04-30,16.12,12.4875,0.0
2007-05-31,16.72,12.9523,0.0
2007-06-29,16.44,12.7354,0.0
2007-07-31,15.88,12.3016,0.0
2007-08-31,16.1,12.472,0.0
2007-09-28,16.68,12.9213,0.0
2007-10-31,16.98,13.1537,0.0
2007-11-30,16.21,12.5572,0.0
2007-12-31,15.85,12.4741,0.25
2008-01-31,14.89,11.7186,0.0
2008-02-29,14.44,11.3644,0.0
2008-03-31,14.36,11.3015,0.0
2008-04-30,15.07,11.8602,0.0
2008-05-30,15.36,12.0885,0.0
2008-06-30,14.08,11.0811,0.0
2008-07-31,13.99,11.0103,0.0
2008-08-29,14.21,11.1834,0.0
2008-09-30,12.91,10.1603,0.0
2008-10-31,10.64,8.3738,0.0
2008-11-28,9.78,7.697,0.0
2008-12-31,9.71,7.8372,0.24
2009-01-30,8.9,7.1834,0.0
2009-02-27,7.97,6.4328,0.0
2009-03-31,8.66,6.9897,0.0
2009-04-30,9.59,7.7403,0.0
2009-05-29,10.1,8.152,0.0
2009-06-30,10.13,8.1762,0.0
2009-07-31,10.93,8.8219,0.0
2009-08-31,11.33,9.1447,0.0
2009-09-30,11.81,9.5321,0.0
2009-10-30,11.51,9.29,0.0
2009-11-30,12.16,9.8146,0.0
2009-12-31,12.31,10.0912,0.19
2010-01-29,11.88,9.7387,0.0
2010-02-26,12.27,10.0584,0.0
2010-03-31,13.04,10.6896,0.0
2010-04-30,13.33,10.9274,0.0
2010-05-28,12.26,10.0502,0.0
2010-06-30,11.57,9.4846,0.0
2010-07-30,12.37,10.1404,0.0
2010-08-31,11.78,9.6567,0.0
2010-09-30,12.89,10.5667,0.0
2010-10-29,13.39,10.9766,0.0
2010-11-30,13.47,11.0421,0.0
2010-12-31,14.18,11.7864,0.195
2011-01-31,14.5,12.0524,0.0
2011-02-28,15.03,12.4929,0.0
2011-03-31,15.07,12.5262,0.0
2011-04-29,15.5,12.8836,0.0
2011-05-31,15.31,12.7257,0.0
2011-06-30,15.03,12.4929,0.0
2011-07-29,14.7,12.2186,0.0
2011-08-31,13.8,11.4706,0.0
2011-09-30,12.72,10.5729,0.0
2011-10-31,14.2,11.803,0.0
2011-11-30,14.15,11.7615,0.0
2011-12-30,14.05,11.8578,0.21
2012-01-31,14.75,12.4485,0.0
2012-02-29,15.37,12.9718,0.0
2012-03-30,15.84,13.3685,0.0
2012-04-30,15.73,13.2756,0.0
2012-05-31,14.76,12.457,0.0
2012-06-29,15.34,12.9465,0.0
2012-07-31,15.5,13.0815,0.0
2012-08-31,15.89,13.4107,0.0
2012-09-28,16.3,13.7567,0.0
2012-10-31,16.0,13.5035,0.0
2012-11-30,16.14,13.6217,0.0
2012-12-31,16.06,13.7925,0.28
2013-01-31,16.95,14.5569,0.0
2013-02-28,17.16,14.7372,0.0
2013-03-28,17.83,15.3126,0.0
2013-04-30,18.13,15.5703,0.0
2013-05-31,18.58,15.9567,0.0
2013-06-28,18.34,15.7506,0.0
2013-07-31,19.36,16.6266,0.0
2013-08-30,18.8,16.1457,0.0
2013-09-30,19.51,16.7554,0.0
2013-10-31,20.33,17.4597,0.0
2013-11-29,20.92,17.9664,0.0
2013-12-31,21.19,18.4403,0.27
2014-01-31,20.52,17.8572,0.0
2014-02-28,21.5,18.7101,0.0
2014-03-31,21.6,18.7971,0.0
2014-04-30,21.61,18.8058,0.0
2014-05-30,22.09,19.2235,0.0
2014-06-30,22.65,19.7108,0.0
2014-07-31,22.2,19.3192,0.0
2014-08-29,23.13,20.1285,0.0
2014-09-30,22.62,19.6847,0.0
2014-10-31,23.24,20.2243,0.0
2014-11-28,23.8,20.7116,0.0
2014-12-31,23.44,20.7075,0.35
2015-01-30,22.78,20.1245,0.0
2015-02-27,24.1,21.2906,0.0
2015-03-31,23.85,21.0697,0.0
2015-04-30,23.96,21.1669,0.0
2015-05-29,24.29,21.4584,0.0
2015-06-30,23.84,21.0609,0.0
2015-07-31,24.21,21.3878,0.0
2015-08-31,22.76,20.1068,0.0
2015-09-30,22.11,19.5326,0.0
2015-10-30,23.87,21.0874,0.0
2015-11-30,24.01,21.2111,0.0
2015-12-31,23.03,20.7761,0.48
